keyword,positiveprob,negativeprob
Japanese,0.0024872222222222223,0.0019483333333333334
teens,0.0012861111111111111,0.0007911111111111111
thoroughly,0.005281666666666666,0.002672777777777778
enjoyed,0.03416166666666667,0.011432222222222222
looks,0.01694111111111111,0.023015
society,0.0024422222222222224,0.001568888888888889
point,0.013598333333333334,0.020850555555555556
view,0.008331666666666666,0.0068961111111111115
culture,0.0032833333333333334,0.0018822222222222222
Western,0.0016088888888888889,0.0010166666666666666
culture.,0.0011944444444444444,0.0006422222222222222
True,0.002511666666666667,0.0011394444444444444
form,,0.0007488888888888889,0.0005844444444444444
"New,0.00045444444444444444,0.00042166666666666665
Japan,0.0008738888888888889,0.0006005555555555556
seem,0.016261666666666667,0.021548888888888888
creating,0.0028883333333333335,0.002226111111111111
demonstrates,0.0010744444444444445,0.0004388888888888889
private,0.0012427777777777778,0.0009522222222222223
lives,0.008612222222222223,0.003576666666666667
members,0.003148888888888889,0.0021844444444444446
family.,0.004636111111111111,0.0014133333333333333
Steven,0.0007888888888888889,0.0006561111111111111
clearly,0.006047777777777778,0.008452777777777778
talented,0.004700555555555556,0.002981111111111111
author,,0.002063888888888889,0.0025588888888888888
adopted,0.0006394444444444444,0.00039777777777777777
four,0.011747222222222221,0.009912222222222222
thus,0.0022188888888888887,0.0027366666666666668
able,0.02665722222222222,0.025108333333333333
inside,0.008503888888888889,0.011123333333333334
out.,0.015736666666666666,0.019978333333333334
read!,0.0047083333333333335,0.0007705555555555556
liked,0.02543222222222222,0.017028333333333333
album,0.051395555555555555,0.02968222222222222
listened,0.007282222222222222,0.006088333333333334
hair,0.006145555555555555,0.007208333333333333
rose,0.0004511111111111111,0.00033666666666666665
singer,0.0035588888888888888,0.0031205555555555557
talent,0.004840555555555555,0.004787222222222222
find,0.06507833333333334,0.06298333333333334
days.,0.005078333333333333,0.005206111111111111
Problem,0.0004172222222222222,0.001161111111111111
charging,0.0010133333333333333,0.0022633333333333333
charger,0.0017016666666666666,0.0030305555555555554
charges,0.0007133333333333333,0.0012877777777777779
AA,0.0006827777777777778,0.0007216666666666667
batteries,0.004158888888888889,0.007914444444444444
fine,,0.0020744444444444443,0.005248333333333333
huge,0.009181666666666666,0.013254444444444444
problem,0.017981666666666667,0.030938888888888887
AAA,0.0003355555555555556,0.00038
batteries.,0.0011616666666666668,0.0018994444444444445
charge,0.0031772222222222223,0.0076972222222222225
need,0.04502277777777778,0.041321111111111114
flip,0.0014416666666666666,0.0014972222222222223
little,0.08600444444444444,0.068005
button,0.003183888888888889,0.0061133333333333335
positive,0.004067777777777778,0.007790555555555556
end.,0.007489444444444444,0.006409444444444444
pop,0.007488333333333333,0.006462777777777777
up,,0.006112777777777778,0.007707777777777778
won't,0.020058333333333334,0.028254444444444443
hold.,0.00035,0.00044166666666666665
mechanism,0.0007288888888888888,0.0021333333333333334
became,0.0060372222222222225,0.007616111111111111
loose,,0.00022777777777777778,0.0004488888888888889
horizontal,0.00021944444444444444,0.00042555555555555554
pressure,0.002205,0.003341666666666667
push,0.003032777777777778,0.004148333333333334
buttons,0.0020588888888888887,0.003567222222222222
up.,0.011927777777777778,0.01588777777777778
using,0.032460555555555555,0.036422777777777776
duct,0.00018666666666666666,0.0005188888888888889
tape,0.004957222222222222,0.006736666666666667
segment,0.0005427777777777778,0.0005366666666666666
apply,0.00262,0.0020044444444444445
buttons,,0.00025166666666666664,0.0003077777777777778
wrap,0.0011594444444444445,0.0015522222222222222
around.,0.0039588888888888885,0.003243888888888889
painful,0.0011672222222222223,0.003775
is.,0.00787,0.009237777777777777
advertised,0.0023205555555555557,0.00554
instructions,0.005405,0.007698333333333333
lights,0.0025055555555555556,0.0028672222222222224
stay,0.007877777777777777,0.016090555555555556
battery,0.007259444444444444,0.012757777777777778
turn,0.011432222222222222,0.017357222222222222
done.,0.0051,0.00332
24,0.0017327777777777777,0.0023544444444444446
hours,0.009660555555555556,0.015072777777777777
returned,0.002072777777777778,0.019472777777777776
thinking,0.009325555555555556,0.018238333333333332
new,0.06535611111111111,0.06483
kept,0.010889444444444445,0.016077222222222222
useless,0.0007938888888888889,0.010085
manage,0.0014655555555555554,0.001805
drain,0.0006188888888888889,0.0009833333333333332
wouldn't,0.009136666666666666,0.02530666666666667
charger.,0.00038055555555555553,0.0007266666666666667
Disappointed,0.000125,0.008815
purchase,0.017153333333333333,0.023910555555555556
disappointed.,0.00503,0.017076666666666667
convenient,0.002193888888888889,0.0011166666666666666
lasts,0.0022088888888888887,0.0017183333333333334
short,0.01574388888888889,0.01947888888888889
longer,0.010029444444444445,0.015165
dear,0.0006711111111111111,0.0005722222222222222
excited,0.004387777777777778,0.01166
Muslim,0.00024944444444444444,0.0002933333333333333
volume,0.006078888888888889,0.006225555555555555
live,0.022121666666666668,0.01578
among,0.005328888888888889,0.003223888888888889
things,,0.0017172222222222222,0.0018327777777777778
describes,0.0029105555555555556,0.001665
potentially,0.00033444444444444445,0.0009227777777777778
doesn't,0.033446666666666666,0.06294055555555556
explain,0.00344,0.005127222222222222
women,0.007383888888888889,0.007058333333333333
claims,0.0012755555555555556,0.005231666666666667
separate,0.002098888888888889,0.002596666666666667
hoped,0.00145,0.004156111111111111
feminist,0.0003133333333333333,0.0004677777777777778
gender,0.00042666666666666667,0.00040333333333333334
essay,0.0006044444444444445,0.0005594444444444444
female,0.004005555555555556,0.00404
A.,0.0006477777777777778,0.0005638888888888888
Based,0.0009294444444444444,0.001573888888888889
did!,0.0010238888888888889,0.00046833333333333335
Christmas,0.012662777777777778,0.008918333333333334
present,0.00603,0.004930555555555555
deciding,0.0006366666666666667,0.0005877777777777778
join,0.0011722222222222223,0.0008994444444444445
rest,0.012884444444444445,0.01801
VHS,0.002162222222222222,0.0029194444444444446
movies,0.015661111111111112,0.01653111111111111
yet.,0.004239444444444444,0.003076666666666667
price,,0.006246111111111111,0.004287222222222223
JVC,0.00017,0.00042666666666666667
TV,,0.0010594444444444445,0.0011105555555555556
choice.,0.0018116666666666667,0.0016383333333333334
agree,0.007576111111111111,0.012513333333333333
awkward,0.0009744444444444444,0.0022155555555555557
selection,0.0031033333333333334,0.002033333333333333
options,0.0021055555555555554,0.0021605555555555558
hang,0.0027994444444444442,0.0025072222222222223
intuitive,0.000615,0.00046833333333333335
complicated,0.002111111111111111,0.002185
(too,0.00022,0.0003644444444444444
many,0.07752444444444445,0.07061666666666666
remote,0.002906111111111111,0.003492777777777778
me),0.0008288888888888889,0.0006894444444444445
rely,0.0008538888888888888,0.0013605555555555556
heavily,0.0010022222222222223,0.0015594444444444445
how-to,0.0003938888888888889,0.00024722222222222224
manual.,0.0005866666666666667,0.0009416666666666667
setting,0.005363333333333334,0.0053144444444444446
VCR,0.0003638888888888889,0.0006988888888888889
timer,0.0010344444444444444,0.001346111111111111
enter,0.0012044444444444444,0.0013527777777777778
start,0.019254444444444446,0.016815
scroll,0.000395,0.0005672222222222222
(unless,0.0003155555555555556,0.0004938888888888889
complaints.,0.0010611111111111112,0.00029833333333333334
big,0.027942222222222222,0.032169444444444445
fan,,0.005511111111111111,0.005034444444444445
model,,0.00057,0.0010577777777777777
saw,0.020376666666666668,0.018429444444444443
units,0.0011972222222222221,0.0026355555555555555
return,0.004678333333333333,0.03209055555555555
section,0.004750555555555556,0.004932777777777778
store.,0.0025155555555555556,0.003938333333333334
anyway,0.0013466666666666666,0.0017027777777777779
happy.,0.0020716666666666665,0.0013244444444444445
unit,0.0070127777777777775,0.017194444444444443
sends,0.0006966666666666666,0.0006705555555555555
receiver,0.0010122222222222223,0.0013922222222222222
while,,0.0014316666666666666,0.001718888888888889
transition,0.0008844444444444444,0.0004811111111111111
fairly,0.006644444444444444,0.006355555555555555
work.,0.011757222222222223,0.023233888888888887
message.,0.0009455555555555556,0.0011188888888888889
happy,0.025692777777777776,0.013820555555555556
bookshelf,0.0005755555555555556,0.00027111111111111113
audio,0.004715,0.006584444444444445
system,0.00764,0.009813333333333334
car,0.009211666666666667,0.008455
system.,0.0026483333333333333,0.002966111111111111
came,0.030269444444444446,0.032468333333333335
move,0.00806388888888889,0.008995
player,0.008168333333333333,0.011075
boys,0.003957777777777778,0.0023983333333333335
room,0.00954888888888889,0.007420555555555555
old,0.05321888888888889,0.05063555555555556
man,0.014973888888888889,0.011905555555555556
knew,0.011212777777777778,0.008991111111111111
combo,0.0010055555555555555,0.0008794444444444444
longer.,0.001486111111111111,0.0017544444444444445
except,0.007,0.011346666666666666
cable,0.004794444444444444,0.005996666666666667
box,0.010169444444444444,0.019025
control,0.005668333333333333,0.007413333333333333
seperate,0.0005172222222222222,0.0006183333333333334
input,0.0007833333333333334,0.0010122222222222223
programming,0.0014072222222222223,0.0015372222222222222
tell,0.01674,0.02154611111111111
difference,0.005611111111111111,0.004934444444444444
she's,0.004441111111111111,0.004748888888888889
I'll,0.010963333333333334,0.02022222222222222
look,0.03780611111111111,0.040515
titled,0.0010905555555555555,0.0017216666666666667
ridiculous,,0.000135,0.0007683333333333333
wonder,0.005772222222222222,0.009978333333333334
script,0.0014722222222222222,0.004037777777777778
making,0.017845555555555555,0.021943888888888888
film.,0.007128888888888889,0.008430555555555556
mountain,0.00095,0.0006188888888888889
breaks,0.0019644444444444444,0.0029744444444444445
trailer,0.0007233333333333333,0.0011411111111111112
cars,0.0016566666666666667,0.0016005555555555556
behind,0.008257777777777777,0.007618888888888889
captured,0.0023294444444444443,0.00071
jail,0.00030166666666666666,0.0003355555555555556
Get,0.0073122222222222226,0.007250555555555555
completely,0.010138888888888888,0.02407166666666667
stupid.,0.0002988888888888889,0.0025927777777777776
bet,0.0012933333333333334,0.001885
show,0.023100555555555555,0.019428333333333332
features,0.00879611111111111,0.006347777777777778
incredible,0.0072272222222222226,0.002021666666666667
acting,0.007272777777777778,0.012559444444444444
BBC,0.0006727777777777778,0.0005883333333333333
Max,0.0009994444444444445,0.0007083333333333334
(from,0.00097,0.0009916666666666667
movie,0.06089055555555556,0.07065055555555555
starring,0.0008977777777777778,0.0008605555555555556
Mariah,0.00037833333333333333,0.00045444444444444444
drama,0.002755,0.00164
series,,0.005252777777777778,0.0042072222222222224
drama,,0.0010055555555555555,0.0004861111111111111
comedy,,0.0010544444444444444,0.0008016666666666667
soap,0.0013177777777777777,0.0022172222222222224
opera,0.0012011111111111111,0.0013333333333333333
mixed,0.0035288888888888887,0.0030894444444444446
show.,0.0045783333333333336,0.0028377777777777776
aired,0.0006583333333333334,0.00038444444444444447
America,0.003312222222222222,0.0025183333333333334
seeing,0.009142777777777777,0.007798888888888889
got,0.05824388888888889,0.08207555555555555
episodes,0.004887777777777777,0.0034333333333333334
great.,0.025125,0.009847777777777778
season,0.007953333333333333,0.004258888888888889
finale,0.00045944444444444445,0.00029444444444444445
interesting,0.02521111111111111,0.02253
reminds,0.0038377777777777776,0.0019427777777777779
ABC,0.00030333333333333335,0.0002466666666666667
fictional,0.0011566666666666667,0.0009455555555555556
San,0.0015677777777777777,0.0008822222222222222
Francisco,0.0005633333333333333,0.0003
hotel,0.0007577777777777778,0.0006677777777777778
recommend,0.08355388888888889,0.0508
willing,0.002511666666666667,0.0034605555555555557
watch,0.02755111111111111,0.026472222222222223
Nothing,0.003396111111111111,0.008715
already,0.01804388888888889,0.024852222222222223
applying,0.0007955555555555555,0.0007372222222222222
law,0.001831111111111111,0.0016038888888888889
school,,0.001656111111111111,0.0009983333333333333
Unfortunately,0.0012822222222222221,0.006280555555555556
wasn't,0.014517222222222223,0.028273333333333334
entertaining,0.009490555555555556,0.004212222222222222
ordered,0.015322777777777777,0.027567777777777778
CD,,0.00615,0.0041266666666666665
vibe,0.0006633333333333334,0.000275
CD.,0.011958888888888889,0.007477777777777778
However,0.0033405555555555554,0.004976111111111111
sounds,0.013473333333333334,0.017168333333333334
fourth,0.0015133333333333333,0.0015572222222222222
class.,0.0023033333333333334,0.002135
main,0.012645555555555556,0.016700555555555555
CD,0.04395166666666667,0.029114444444444443
playing,0.016502222222222224,0.012750555555555555
peoples,0.000605,0.00058
voices,0.0026216666666666667,0.0018
trying,0.016255555555555554,0.036360555555555556
happening,0.00159,0.0016161111111111111
party.,0.0008022222222222222,0.0006338888888888889
party,0.003268888888888889,0.0028116666666666667
anywhere,0.003205,0.0038033333333333335
neighborhood,0.0006483333333333333,0.0004488888888888889
laughed,0.002403888888888889,0.0014694444444444444
Southern,0.0012605555555555556,0.0007116666666666667
California,0.0012816666666666666,0.0009316666666666667
Honestly,,0.0005072222222222223,0.0011955555555555556
kinda,0.002992777777777778,0.0029616666666666667
movie.,0.019081666666666667,0.02205388888888889
last,0.03469666666666667,0.04055388888888889
explains,0.004421111111111111,0.0014816666666666667
hell,0.002306111111111111,0.0037077777777777777
happened,0.005575,0.011356111111111112
moral,0.0014694444444444444,0.0013222222222222222
aspect,0.0027944444444444444,0.002343888888888889
American,0.012333888888888889,0.00887611111111111
explanation,0.0018883333333333332,0.002627777777777778
simple,0.01588888888888889,0.00965
become,0.013410555555555556,0.009013888888888889
focused,0.0015972222222222223,0.001665
individual,0.00336,0.002416111111111111
personal,0.012118888888888889,0.0060661111111111115
final,0.004718888888888889,0.004198333333333333
response,0.001545,0.0035483333333333335
Robert,0.0037494444444444446,0.0029127777777777776
seller,,0.00032888888888888887,0.0010405555555555556
LOOKING,0.0003516666666666667,0.00036666666666666667
disgusted,0.00014555555555555556,0.0014005555555555555
state,0.003107222222222222,0.004223888888888889
politics,0.0015311111111111111,0.001078888888888889
general,,0.0009016666666666667,0.0009883333333333333
heads,0.0015816666666666668,0.0019633333333333334
substantial,0.0006288888888888889,0.0008433333333333333
challenges,0.0016705555555555556,0.00038333333333333334
lie,0.0007411111111111111,0.0013033333333333334
human,0.008816111111111111,0.0046633333333333336
label,0.001878888888888889,0.003576666666666667
late,0.006948888888888889,0.005372222222222222
80s,0.000996111111111111,0.0007038888888888889
90s,0.0004561111111111111,0.000295
exploring,0.0009461111111111111,0.0004388888888888889
rich,0.004688888888888889,0.00275
catalog,0.00044333333333333334,0.00046833333333333335
jazz,0.004061111111111111,0.001271111111111111
standards,0.0013111111111111112,0.0017516666666666666
grew,0.004171111111111111,0.0021872222222222223
playing.,0.0013077777777777777,0.0009722222222222222
musicians,0.002616666666666667,0.0013344444444444445
around,,0.0017177777777777777,0.001665
Larry,0.0007911111111111111,0.0006088888888888888
control.,0.0009405555555555556,0.0013861111111111112
Listen,0.0015472222222222222,0.0011366666666666667
take,0.038636111111111114,0.03932
"My,0.0012316666666666667,0.0007916666666666666
